year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2022,Lincoln,Aviator ,6,Part-time 4-Wheel Drive,Regular,24,Automatic (S10),Standard SUV 4WD,Accent
2024,Lincoln,Aviator ,6,Part-time 4-Wheel Drive,Regular,24,Automatic (S10),Standard SUV 4WD,Aviator
2023,Lincoln,Aviator ,6,Part-time 4-Wheel Drive,Regular,24,Automatic (S10),Standard SUV 4WD,Aviator
2022,Lincoln,Aviator RWD,6,Rear-Wheel Drive,Regular,26,Automatic (S10),Standard SUV 2WD,Q3
2024,Lincoln,Aviator RWD,6,Rear-Wheel Drive,Regular,26,Automatic (S10),Standard SUV 2WD,Aviator
2023,Lincoln,Aviator RWD,6,Rear-Wheel Drive,Regular,26,Automatic (S10),Standard SUV 2WD,Aviator
2022,Lincoln,Corsair ,4,All-Wheel Drive,Regular,29,Automatic (S8),Small SUV 4WD,F-Type
2022,Lincoln,Corsair ,4,All-Wheel Drive,Regular,28,Automatic (S8),Small SUV 4WD,GR Supra
2024,Lincoln,Corsair ,4,All-Wheel Drive,Regular,28,Automatic (S8),Small SUV 4WD,Corsair
2023,Lincoln,Corsair ,4,All-Wheel Drive,Regular,28,Automatic (S8),Small SUV 4WD,Corsair
2022,Lincoln,Corsair ,4,Front-Wheel Drive,Regular,29,Automatic (S8),Small SUV 2WD,Q7
2024,Lincoln,Corsair ,4,Front-Wheel Drive,Regular,30,Automatic (S8),Small SUV 2WD,Corsair
2023,Lincoln,Corsair ,4,Front-Wheel Drive,Regular,30,Automatic (S8),Small SUV 2WD,Corsair
2022,Lincoln,Nautilus ,4,All-Wheel Drive,Regular,25,Automatic (S8),Small SUV 4WD,CT4
2022,Lincoln,Nautilus ,6,All-Wheel Drive,Regular,25,Automatic (S8),Small SUV 4WD,Phantom
2022,Lincoln,Nautilus ,4,All-Wheel Drive,Regular,25,Automatic 8-spd,Small SUV 4WD,Ascent
2024,Lincoln,Nautilus ,4,All-Wheel Drive,Regular,29,Automatic 8-spd,Small SUV 4WD,Nautilus
2023,Lincoln,Nautilus ,4,All-Wheel Drive,Regular,25,Automatic 8-spd,Small SUV 4WD,Nautilus
2023,Lincoln,Nautilus ,6,All-Wheel Drive,Regular,25,Automatic (S8),Small SUV 4WD,Nautilus
2023,Lincoln,Nautilus ,4,All-Wheel Drive,Regular,25,Automatic (S8),Small SUV 4WD,Nautilus
2022,Lincoln,Nautilus ,4,Front-Wheel Drive,Regular,26,Automatic (S8),Small SUV 2WD,2 Series
2022,Lincoln,Nautilus ,4,Front-Wheel Drive,Regular,26,Automatic 8-spd,Small SUV 2WD,3 Series
2023,Lincoln,Nautilus ,4,Front-Wheel Drive,Regular,26,Automatic 8-spd,Small SUV 2WD,Nautilus
2023,Lincoln,Nautilus ,4,Front-Wheel Drive,Regular,26,Automatic (S8),Small SUV 2WD,Nautilus
2024,Lincoln,Nautilus HEV ,4,Part-time 4-Wheel Drive,Regular,31,Automatic (variable gear ratios),Small SUV 4WD,Nautilus
2022,Lincoln,Navigator ,6,Rear-Wheel Drive,Regular,23,Automatic (S10),Standard SUV 2WD,Ghost
2023,Lincoln,Navigator ,6,Rear-Wheel Drive,Regular,23,Automatic (S10),Standard SUV 2WD,Navigator
2022,Lincoln,Navigator ,6,Part-time 4-Wheel Drive,Regular,22,Automatic (S10),Standard SUV 4WD,X3
2024,Lincoln,Navigator ,6,Part-time 4-Wheel Drive,Regular,22,Automatic (S10),Standard SUV 4WD,Navigator
2023,Lincoln,Navigator ,6,Part-time 4-Wheel Drive,Regular,22,Automatic (S10),Standard SUV 4WD,Navigator
2023,Lincoln,Navigator ,6,Part-time 4-Wheel Drive,Regular,21,Automatic (S10),Standard SUV 4WD,Navigator
2024,Lotus,Emira,6,Rear-Wheel Drive,Regular,24,Manual 6-spd,Two Seaters,Emira
2022,Maserati,Ghibli GT,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Midsize Cars,Panamera
2024,Maserati,Ghibli GT,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Midsize Cars,Ghibli
2023,Maserati,Ghibli GT,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Midsize Cars,Ghibli
2022,Maserati,Ghibli Modena ,6,All-Wheel Drive,Premium,24,Automatic 8-spd,Midsize Cars,Panamera
2024,Maserati,Ghibli Modena ,6,All-Wheel Drive,Premium,25,Automatic 8-spd,Midsize Cars,Ghibli
2023,Maserati,Ghibli Modena ,6,All-Wheel Drive,Premium,25,Automatic 8-spd,Midsize Cars,Ghibli
2022,Maserati,Ghibli Modena RWD,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Midsize Cars,Sierra
2024,Maserati,Ghibli Modena RWD,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Midsize Cars,Ghibli
2023,Maserati,Ghibli Modena RWD,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Midsize Cars,Ghibli
2022,Maserati,Ghibli Trofeo,8,Rear-Wheel Drive,Premium,20,Automatic 8-spd,Midsize Cars,Suburban
2024,Maserati,Ghibli Trofeo,8,Rear-Wheel Drive,Premium,20,Automatic 8-spd,Midsize Cars,Ghibli
2023,Maserati,Ghibli Trofeo,8,Rear-Wheel Drive,Premium,20,Automatic 8-spd,Midsize Cars,Ghibli
2024,Maserati,Grancabrio Trofeo,6,All-Wheel Drive,Premium,26,Automatic 8-spd,Subcompact Cars,Grancabrio
2024,Maserati,GranTurismo Modena,6,All-Wheel Drive,Premium,27,Automatic 8-spd,Subcompact Cars,GranTurismo
2024,Maserati,GranTurismo Trofeo,6,All-Wheel Drive,Premium,27,Automatic 8-spd,Subcompact Cars,GranTurismo
2024,Maserati,Grecale GT,4,All-Wheel Drive,Premium,29,Automatic 8-spd,Small SUV 4WD,Grecale
2023,Maserati,Grecale GT,4,All-Wheel Drive,Premium,29,Automatic 8-spd,Small SUV 4WD,Grecale
2024,Maserati,Grecale Modena,4,All-Wheel Drive,Premium,29,Automatic 8-spd,Small SUV 4WD,Grecale
2023,Maserati,Grecale Modena,4,All-Wheel Drive,Premium,29,Automatic 8-spd,Small SUV 4WD,Grecale
2024,Maserati,Grecale Trofeo,6,All-Wheel Drive,Premium,25,Automatic 8-spd,Small SUV 4WD,Grecale
2023,Maserati,Grecale Trofeo,6,All-Wheel Drive,Premium,25,Automatic 8-spd,Small SUV 4WD,Grecale
2022,Maserati,Levante GT,6,All-Wheel Drive,Premium,22,Automatic 8-spd,Standard SUV 4WD,NX
2024,Maserati,Levante GT,6,All-Wheel Drive,Premium,22,Automatic 8-spd,Standard SUV 4WD,Levante
2023,Maserati,Levante GT,6,All-Wheel Drive,Premium,22,Automatic 8-spd,Standard SUV 4WD,Levante
2022,Maserati,Levante Modena,6,All-Wheel Drive,Premium,22,Automatic 8-spd,Standard SUV 4WD,Highlander
2024,Maserati,Levante Modena,6,All-Wheel Drive,Premium,22,Automatic 8-spd,Standard SUV 4WD,Levante
2023,Maserati,Levante Modena,6,All-Wheel Drive,Premium,22,Automatic 8-spd,Standard SUV 4WD,Levante
2022,Maserati,Levante Modena V8,8,All-Wheel Drive,Premium,20,Automatic 8-spd,Standard SUV 4WD,Suburban
2024,Maserati,Levante Modena V8,8,All-Wheel Drive,Premium,20,Automatic 8-spd,Standard SUV 4WD,Levante
2023,Maserati,Levante Modena V8,8,All-Wheel Drive,Premium,20,Automatic 8-spd,Standard SUV 4WD,Levante
2022,Maserati,Levante Trofeo,8,All-Wheel Drive,Premium,20,Automatic 8-spd,Standard SUV 4WD,Silverado
2024,Maserati,Levante Trofeo,8,All-Wheel Drive,Premium,20,Automatic 8-spd,Standard SUV 4WD,Levante
2023,Maserati,Levante Trofeo,8,All-Wheel Drive,Premium,20,Automatic 8-spd,Standard SUV 4WD,Levante
2022,Maserati,MC20,6,Rear-Wheel Drive,Premium,25,Automatic (S8),Two Seaters,Sierra
2024,Maserati,MC20,6,Rear-Wheel Drive,Premium,25,Automatic (S8),Two Seaters,MC20
2023,Maserati,MC20,6,Rear-Wheel Drive,Premium,25,Automatic (S8),Two Seaters,MC20
2024,Maserati,MC20 Spyder,6,Rear-Wheel Drive,Premium,25,Automatic (S8),Two Seaters,MC20
2023,Maserati,MC20 Spyder,6,Rear-Wheel Drive,Premium,25,Automatic (S8),Two Seaters,MC20
2022,Maserati,Quattroporte GT,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Large Cars,Tahoe
2024,Maserati,Quattroporte GT,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Large Cars,Quattroporte
2023,Maserati,Quattroporte GT,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Large Cars,Quattroporte
2022,Maserati,Quattroporte Modena ,6,All-Wheel Drive,Premium,24,Automatic 8-spd,Large Cars,Bronco
2024,Maserati,Quattroporte Modena ,6,All-Wheel Drive,Premium,25,Automatic 8-spd,Large Cars,Quattroporte
2023,Maserati,Quattroporte Modena ,6,All-Wheel Drive,Premium,25,Automatic 8-spd,Large Cars,Quattroporte
2022,Maserati,Quattroporte Modena RWD,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Large Cars,Bronco
2024,Maserati,Quattroporte Modena RWD,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Large Cars,Quattroporte
2023,Maserati,Quattroporte Modena RWD,6,Rear-Wheel Drive,Premium,25,Automatic 8-spd,Large Cars,Quattroporte
2022,Maserati,Quattroporte Trofeo,8,Rear-Wheel Drive,Premium,20,Automatic 8-spd,Large Cars,LX
2024,Maserati,Quattroporte Trofeo,8,Rear-Wheel Drive,Premium,20,Automatic 8-spd,Large Cars,Quattroporte
2023,Maserati,Quattroporte Trofeo,8,Rear-Wheel Drive,Premium,20,Automatic 8-spd,Large Cars,Quattroporte
2022,Mazda,3 4-Door ,4,Front-Wheel Drive,Regular,36,Automatic (S6),Compact Cars,Model S
2022,Mazda,3 4-Door ,4,Front-Wheel Drive,Regular,35,Automatic (S6),Compact Cars,Aventador
2024,Mazda,3 4-Door ,4,Front-Wheel Drive,Regular,37,Automatic (S6),Compact Cars,3
2023,Mazda,3 4-Door ,4,Front-Wheel Drive,Regular,36,Automatic (S6),Compact Cars,3
2023,Mazda,3 4-Door ,4,Front-Wheel Drive,Regular,37,Automatic (S6),Compact Cars,3
2022,Mazda,3 4-Door ,4,4-Wheel Drive,Regular,32,Automatic (S6),Compact Cars,Challenger
2022,Mazda,3 4-Door ,4,4-Wheel Drive,Regular,33,Automatic (S6),Compact Cars,Titan
2024,Mazda,3 4-Door ,4,4-Wheel Drive,Regular,35,Automatic (S6),Compact Cars,3
2024,Mazda,3 4-Door ,4,4-Wheel Drive,Regular,32,Automatic (S6),Compact Cars,3
2023,Mazda,3 4-Door ,4,4-Wheel Drive,Regular,35,Automatic (S6),Compact Cars,3
2023,Mazda,3 4-Door ,4,4-Wheel Drive,Regular,32,Automatic (S6),Compact Cars,3
2022,Mazda,CX-30 ,4,4-Wheel Drive,Regular,31,Automatic (S6),Small SUV 4WD,G70
2022,Mazda,CX-30 ,4,4-Wheel Drive,Regular,30,Automatic (S6),Small SUV 4WD,Cooper
2024,Mazda,CX-30 ,4,4-Wheel Drive,Regular,33,Automatic (S6),Small SUV 4WD,CX-30
2024,Mazda,CX-30 ,4,4-Wheel Drive,Regular,30,Automatic (S6),Small SUV 4WD,CX-30
2023,Mazda,CX-30 ,4,4-Wheel Drive,Regular,33,Automatic (S6),Small SUV 4WD,CX-30
2023,Mazda,CX-30 ,4,4-Wheel Drive,Regular,30,Automatic (S6),Small SUV 4WD,CX-30
2022,Mazda,CX-5 ,4,4-Wheel Drive,Regular,30,Automatic (S6),Small SUV 4WD,Veloster
2022,Mazda,CX-5 ,4,4-Wheel Drive,Regular,27,Automatic (S6),Small SUV 4WD,Sonata
2024,Mazda,CX-5 ,4,4-Wheel Drive,Regular,29,Automatic (S6),Small SUV 4WD,CX-5
2024,Mazda,CX-5 ,4,4-Wheel Drive,Regular,31,Automatic (S6),Small SUV 4WD,CX-5
2024,Mazda,CX-5 ,4,4-Wheel Drive,Regular,27,Automatic (S6),Small SUV 4WD,CX-5
2023,Mazda,CX-5 ,4,4-Wheel Drive,Regular,30,Automatic (S6),Small SUV 4WD,CX-5
2023,Mazda,CX-5 ,4,4-Wheel Drive,Regular,27,Automatic (S6),Small SUV 4WD,CX-5
2024,Mazda,CX-50 ,4,4-Wheel Drive,Regular,30,Automatic (S6),Small SUV 4WD,CX-50
2024,Mazda,CX-50 ,4,4-Wheel Drive,Regular,29,Automatic (S6),Small SUV 4WD,CX-50
2023,Mazda,CX-50 ,4,4-Wheel Drive,Regular,29,Automatic (S6),Small SUV 4WD,CX-50
2023,Mazda,CX-50 ,4,4-Wheel Drive,Regular,30,Automatic (S6),Small SUV 4WD,CX-50
2022,Mazda,CX-9 ,4,4-Wheel Drive,Regular,26,Automatic (S6),Small SUV 4WD,XT4
2023,Mazda,CX-9 ,4,4-Wheel Drive,Regular,26,Automatic (S6),Small SUV 4WD,CX-9
2024,Mazda,CX-90 ,6,4-Wheel Drive,Regular,28,Automatic (S8),Standard SUV 4WD,CX-90
2024,Mazda,CX-90 ,6,4-Wheel Drive,Premium,28,Automatic (S8),Standard SUV 4WD,CX-90
2022,Mazda,MX-5,4,Rear-Wheel Drive,Premium,35,Automatic (S6),Two Seaters,Santa Cruz
2022,Mazda,MX-5,4,Rear-Wheel Drive,Premium,34,Manual 6-spd,Two Seaters,Santa Cruz
2024,Mazda,MX-5,4,Rear-Wheel Drive,Premium,35,Automatic (S6),Two Seaters,MX-5
2024,Mazda,MX-5,4,Rear-Wheel Drive,Premium,34,Manual 6-spd,Two Seaters,MX-5
2023,Mazda,MX-5,4,Rear-Wheel Drive,Premium,34,Manual 6-spd,Two Seaters,MX-5
2023,Mazda,MX-5,4,Rear-Wheel Drive,Premium,35,Automatic (S6),Two Seaters,MX-5
2022,McLaren Automotive,720S Coupe,8,Rear-Wheel Drive,Premium,22,Automatic (AM-S7),Two Seaters,Acadia
2022,McLaren Automotive,720S Spider,8,Rear-Wheel Drive,Premium,22,Automatic (AM-S7),Two Seaters,Huracan
2022,McLaren Automotive,765LT Spider,8,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,RS
2022,McLaren Automotive,GT,8,Rear-Wheel Drive,Premium,22,Automatic (AM-S7),Two Seaters,S5
2022,Mercedes-Benz,A220,4,Front-Wheel Drive,Premium,35,Automatic (AM7),Subcompact Cars,XC60
2022,Mercedes-Benz,A220 4matic,4,All-Wheel Drive,Premium,35,Automatic (AM7),Subcompact Cars,Range Rover
2022,Mercedes-Benz,AMG A35 4matic,4,All-Wheel Drive,Premium,30,Automatic (AM7),Subcompact Cars,GLI
2024,Mercedes-Benz,AMG C43 4matic,4,All-Wheel Drive,Premium,28,Automatic 9-spd,Compact Cars,C-Class
2023,Mercedes-Benz,AMG C43 4matic,4,All-Wheel Drive,Premium,26,Automatic 9-spd,Compact Cars,C-Class
2022,Mercedes-Benz,AMG C43 4matic Convertible,6,All-Wheel Drive,Premium,28,Automatic 9-spd,Subcompact Cars,TTS Coupe
2023,Mercedes-Benz,AMG C43 4matic Convertible,6,All-Wheel Drive,Premium,28,Automatic 9-spd,Subcompact Cars,C-Class
2022,Mercedes-Benz,AMG C43 4matic Coupe,6,All-Wheel Drive,Premium,28,Automatic 9-spd,Subcompact Cars,Mirage
2023,Mercedes-Benz,AMG C43 4matic Coupe,6,All-Wheel Drive,Premium,27,Automatic 9-spd,Subcompact Cars,C-Class
2023,Mercedes-Benz,AMG C63 S Convertible,8,Rear-Wheel Drive,Premium,24,Automatic 9-spd,Subcompact Cars,C-Class
2023,Mercedes-Benz,AMG C63 S Coupe,8,Rear-Wheel Drive,Premium,24,Automatic 9-spd,Subcompact Cars,C-Class
2022,Mercedes-Benz,AMG CLA35 4matic,4,All-Wheel Drive,Premium,29,Automatic (AM7),Compact Cars,Mirage
2024,Mercedes-Benz,AMG CLA35 4matic,4,All-Wheel Drive,Premium,29,Automatic (AM8),Compact Cars,CLA-Class
2023,Mercedes-Benz,AMG CLA35 4matic,4,All-Wheel Drive,Premium,29,Automatic (AM7),Compact Cars,CLA-Class
2022,Mercedes-Benz,AMG CLA45 4matic,4,All-Wheel Drive,Premium,28,Automatic (AM8),Compact Cars,G80
2023,Mercedes-Benz,AMG CLA45 4matic,4,All-Wheel Drive,Premium,28,Automatic (AM8),Compact Cars,CLA-Class
2024,Mercedes-Benz,AMG CLA45 S 4matic,4,All-Wheel Drive,Premium,28,Automatic (AM8),Compact Cars,CLA-Class
2022,Mercedes-Benz,AMG E53 4matic Plus,6,4-Wheel Drive,Premium,29,Automatic 9-spd,Midsize Cars,Quattroporte
2023,Mercedes-Benz,AMG E53 4matic Plus,6,All-Wheel Drive,Premium,29,Automatic 9-spd,Midsize Cars,E-Class
2022,Mercedes-Benz,AMG E53 4matic Plus Convertible,6,4-Wheel Drive,Premium,27,Automatic 9-spd,Subcompact Cars,1500
2023,Mercedes-Benz,AMG E53 4matic Plus Convertible,6,All-Wheel Drive,Premium,27,Automatic 9-spd,Subcompact Cars,E-Class
2022,Mercedes-Benz,AMG E53 4matic Plus Coupe,6,4-Wheel Drive,Premium,28,Automatic 9-spd,Subcompact Cars,911
2023,Mercedes-Benz,AMG E53 4matic Plus Coupe,6,All-Wheel Drive,Premium,28,Automatic 9-spd,Subcompact Cars,E-Class
2023,Mercedes-Benz,AMG E63 S 4matic Plus,8,All-Wheel Drive,Premium,24,Automatic 9-spd,Midsize Cars,E-Class
2023,Mercedes-Benz,AMG E63 S 4matic Plus (SW),8,All-Wheel Drive,Premium,24,Automatic 9-spd,Midsize Station Wagons,E-Class
2023,Mercedes-Benz,AMG G 63 4x4 Squared,8,4-Wheel Drive,Premium,12,Automatic 9-spd,Standard SUV 4WD,G-Class
2022,Mercedes-Benz,AMG G63,8,4-Wheel Drive,Premium,16,Automatic 9-spd,Standard SUV 4WD,Tacoma
2024,Mercedes-Benz,AMG G63,8,4-Wheel Drive,Premium,16,Automatic 9-spd,Standard SUV 4WD,G-Class
2023,Mercedes-Benz,AMG G63,8,4-Wheel Drive,Premium,16,Automatic 9-spd,Standard SUV 4WD,G-Class
2024,Mercedes-Benz,AMG G63 4x4 Squared,8,4-Wheel Drive,Premium,12,Automatic 9-spd,Standard SUV 4WD,G-Class
2022,Mercedes-Benz,AMG GLA35 4matic,4,All-Wheel Drive,Premium,30,Automatic (AM8),Small Station Wagons,718
2024,Mercedes-Benz,AMG GLA35 4matic,4,All-Wheel Drive,Premium,28,Automatic (AM8),Small Station Wagons,GLA-Class
2023,Mercedes-Benz,AMG GLA35 4matic,4,All-Wheel Drive,Premium,29,Automatic (AM8),Small Station Wagons,GLA-Class
2022,Mercedes-Benz,AMG GLA45 4matic,4,All-Wheel Drive,Premium,25,Automatic (AM8),Small Station Wagons,Flying Spur
2023,Mercedes-Benz,AMG GLA45 4matic,4,All-Wheel Drive,Premium,25,Automatic (AM8),Small Station Wagons,GLA-Class
2022,Mercedes-Benz,AMG GLB35 4matic,4,All-Wheel Drive,Premium,27,Automatic (AM8),Midsize Station Wagons,Crosstrek
2024,Mercedes-Benz,AMG GLB35 4matic,4,All-Wheel Drive,Premium,26,Automatic (AM8),Midsize Station Wagons,GLB-Class
2023,Mercedes-Benz,AMG GLB35 4matic,4,All-Wheel Drive,Premium,27,Automatic (AM8),Midsize Station Wagons,GLB-Class
2022,Mercedes-Benz,AMG GLC43 4matic,6,All-Wheel Drive,Premium,25,Automatic 9-spd,Small SUV 4WD,Silverado
2024,Mercedes-Benz,AMG GLC43 4matic,4,All-Wheel Drive,Premium,25,Automatic 9-spd,Small SUV 4WD,GLC-Class
2022,Mercedes-Benz,AMG GLC43 4matic Coupe,6,All-Wheel Drive,Premium,24,Automatic 9-spd,Small SUV 4WD,Highlander
2024,Mercedes-Benz,AMG GLC43 4matic Coupe,4,All-Wheel Drive,Premium,24,Automatic 9-spd,Small SUV 4WD,GLC-Class
2023,Mercedes-Benz,AMG GLC43 4matic Coupe,6,All-Wheel Drive,Premium,24,Automatic 9-spd,Small SUV 4WD,GLC-Class
2022,Mercedes-Benz,AMG GLE53 4matic Plus,6,4-Wheel Drive,Premium,22,Automatic 9-spd,Standard SUV 4WD,F-Pace
2024,Mercedes-Benz,AMG GLE53 4matic Plus,6,All-Wheel Drive,Premium,23,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2023,Mercedes-Benz,AMG GLE53 4matic Plus,6,All-Wheel Drive,Premium,22,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2022,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,6,4-Wheel Drive,Premium,21,Automatic 9-spd,Standard SUV 4WD,Tahoe
2024,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,6,All-Wheel Drive,Premium,22,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2023,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,6,All-Wheel Drive,Premium,21,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2022,Mercedes-Benz,AMG GLE63 S 4matic Plus,8,All-Wheel Drive,Premium,19,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2024,Mercedes-Benz,AMG GLE63 S 4matic Plus,8,All-Wheel Drive,Premium,19,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2023,Mercedes-Benz,AMG GLE63 S 4matic Plus,8,All-Wheel Drive,Premium,20,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2022,Mercedes-Benz,AMG GLE63 S 4matic Plus Coupe,8,All-Wheel Drive,Premium,19,Automatic 9-spd,Standard SUV 4WD,Highlander
2024,Mercedes-Benz,AMG GLE63 S 4matic Plus Coupe,8,All-Wheel Drive,Premium,19,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2023,Mercedes-Benz,AMG GLE63 S 4matic Plus Coupe,8,All-Wheel Drive,Premium,19,Automatic 9-spd,Standard SUV 4WD,GLE-Class
2022,Mercedes-Benz,AMG GLS63 4matic Plus,8,All-Wheel Drive,Premium,18,Automatic 9-spd,Standard SUV 4WD,XF
2024,Mercedes-Benz,AMG GLS63 4matic Plus,8,All-Wheel Drive,Premium,18,Automatic 9-spd,Standard SUV 4WD,GLS-Class
2023,Mercedes-Benz,AMG GLS63 4matic Plus,8,All-Wheel Drive,Premium,19,Automatic 9-spd,Standard SUV 4WD,GLS-Class
2022,Mercedes-Benz,AMG GT 43 4matic Plus,6,4-Wheel Drive,Premium,25,Automatic 9-spd,Compact Cars,Nautilus
2024,Mercedes-Benz,AMG GT 43 4matic Plus,6,All-Wheel Drive,Premium,24,Automatic 9-spd,Compact Cars,AMG GT
2023,Mercedes-Benz,AMG GT 43 4matic Plus,6,All-Wheel Drive,Premium,24,Automatic 9-spd,Compact Cars,AMG GT
2022,Mercedes-Benz,AMG GT 53 4matic Plus,6,4-Wheel Drive,Premium,25,Automatic 9-spd,Compact Cars,1500
2024,Mercedes-Benz,AMG GT 53 4matic Plus,6,All-Wheel Drive,Premium,24,Automatic 9-spd,Compact Cars,AMG GT
2023,Mercedes-Benz,AMG GT 53 4matic Plus,6,All-Wheel Drive,Premium,24,Automatic 9-spd,Compact Cars,AMG GT
2024,Mercedes-Benz,AMG GT 55 4matic Plus (coupe),8,All-Wheel Drive,Premium,20,Automatic 9-spd,Subcompact Cars,AMG GT
2024,Mercedes-Benz,AMG GT 63 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic 9-spd,Compact Cars,AMG GT
2023,Mercedes-Benz,AMG GT 63 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic 9-spd,Compact Cars,AMG GT
2024,Mercedes-Benz,AMG GT 63 4matic Plus (coupe),8,All-Wheel Drive,Premium,20,Automatic 9-spd,Subcompact Cars,AMG GT
2023,Mercedes-Benz,AMG GT 63 S 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic 9-spd,Compact Cars,AMG GT
2024,Mercedes-Benz,AMG SL43,4,Rear-Wheel Drive,Premium,27,Automatic 9-spd,Two Seaters,SL-Class
2023,Mercedes-Benz,AMG SL43,4,Rear-Wheel Drive,Premium,27,Automatic 9-spd,Two Seaters,SL-Class
2022,Mercedes-Benz,AMG SL55 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic 9-spd,Minicompact Cars,Corsair
2024,Mercedes-Benz,AMG SL55 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic 9-spd,Minicompact Cars,SL-Class
2023,Mercedes-Benz,AMG SL55 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic 9-spd,Minicompact Cars,SL-Class
2022,Mercedes-Benz,AMG SL63 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic 9-spd,Minicompact Cars,GLB-Class
2024,Mercedes-Benz,AMG SL63 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic 9-spd,Minicompact Cars,SL-Class
2023,Mercedes-Benz,AMG SL63 4matic Plus,8,All-Wheel Drive,Premium,22,Automatic 9-spd,Minicompact Cars,SL-Class
2022,Mercedes-Benz,C300,4,Rear-Wheel Drive,Premium,35,Automatic 9-spd,Compact Cars,C-Class
2024,Mercedes-Benz,C300,4,Rear-Wheel Drive,Premium,36,Automatic 9-spd,Compact Cars,C-Class
2023,Mercedes-Benz,C300,4,Rear-Wheel Drive,Premium,36,Automatic 9-spd,Compact Cars,C-Class
2022,Mercedes-Benz,C300 4matic,4,All-Wheel Drive,Premium,33,Automatic 9-spd,Compact Cars,C-Class
2024,Mercedes-Benz,C300 4matic,4,All-Wheel Drive,Premium,33,Automatic 9-spd,Compact Cars,C-Class
2023,Mercedes-Benz,C300 4matic,4,All-Wheel Drive,Premium,33,Automatic 9-spd,Compact Cars,C-Class
2022,Mercedes-Benz,C300 4matic Convertible,4,All-Wheel Drive,Premium,30,Automatic 9-spd,Subcompact Cars,F150
2023,Mercedes-Benz,C300 4matic Convertible,4,All-Wheel Drive,Premium,30,Automatic 9-spd,Subcompact Cars,C-Class
2022,Mercedes-Benz,C300 4matic Coupe,4,All-Wheel Drive,Premium,31,Automatic 9-spd,Subcompact Cars,DB11
2023,Mercedes-Benz,C300 4matic Coupe,4,All-Wheel Drive,Premium,31,Automatic 9-spd,Subcompact Cars,C-Class
2022,Mercedes-Benz,C300 Convertible,4,Rear-Wheel Drive,Premium,28,Automatic 9-spd,Subcompact Cars,C-Class
2023,Mercedes-Benz,C300 Convertible,4,Rear-Wheel Drive,Premium,29,Automatic 9-spd,Subcompact Cars,C-Class
2022,Mercedes-Benz,C300 Coupe,4,Rear-Wheel Drive,Premium,31,Automatic 9-spd,Subcompact Cars,Tundra
2023,Mercedes-Benz,C300 Coupe,4,Rear-Wheel Drive,Premium,31,Automatic 9-spd,Subcompact Cars,C-Class
2022,Mercedes-Benz,CLA250,4,Front-Wheel Drive,Premium,36,Automatic (AM7),Compact Cars,Wrangler
2024,Mercedes-Benz,CLA250,4,Front-Wheel Drive,Premium,36,Automatic (AM8),Compact Cars,CLA-Class
2023,Mercedes-Benz,CLA250,4,Front-Wheel Drive,Premium,36,Automatic (AM7),Compact Cars,CLA-Class
2022,Mercedes-Benz,CLA250 4matic,4,All-Wheel Drive,Premium,33,Automatic (AM7),Compact Cars,NX
2024,Mercedes-Benz,CLA250 4matic,4,All-Wheel Drive,Premium,35,Automatic (AM8),Compact Cars,CLA-Class
2023,Mercedes-Benz,CLA250 4matic,4,All-Wheel Drive,Premium,33,Automatic (AM7),Compact Cars,CLA-Class
2024,Mercedes-Benz,CLE300 4matic (Convertible),4,All-Wheel Drive,Premium,32,Automatic 9-spd,Subcompact Cars,CLE-Class
2024,Mercedes-Benz,CLE300 4matic (Coupe),4,All-Wheel Drive,Premium,34,Automatic 9-spd,Subcompact Cars,CLE-Class
